,compressor_1_dischargePressure,compressor_1_calculatedCapacity,compressor_1_suctionPressure,compressor_1_motorCurrent
2023-01-11 15:00:00-08:00,46.30100000000035,6.972777777777843,3.757333333333316,0.0
2023-01-11 15:15:00-08:00,46.30133333333358,7.125666666666618,3.6022222222222595,0.0
2023-01-11 15:30:00-08:00,46.30000000000022,5.9237777777778255,3.6712222222222333,0.0
2023-01-11 15:45:00-08:00,46.30000000000022,6.1176666666666035,3.611777777777765,0.0
2023-01-11 16:00:00-08:00,46.30000000000022,6.754777777777784,2.8053333333333192,0.0
2023-01-11 16:15:00-08:00,46.182222222221235,6.56233333333333,2.2694444444444533,0.0
2023-01-11 16:30:00-08:00,46.0903333333326,5.5922222222222375,2.0219999999999914,0.0
2023-01-11 16:45:00-08:00,46.07099999999964,5.6000000000000165,5.414444444444446,0.0
2023-01-11 17:00:00-08:00,46.038888888889005,5.6013333333333515,11.798555555555584,0.0
2023-01-11 17:15:00-08:00,45.82488888888918,5.6000000000000165,7.589555555555554,0.0
2023-01-11 17:30:00-08:00,45.785555555555426,5.599999999999953,5.678888888888886,0.0
2023-01-11 17:45:00-08:00,45.73333333333294,5.6000000000000165,3.1308888888888937,0.0
2023-01-11 18:00:00-08:00,45.505000000000585,5.60544444444446,6.031888888888893,0.0
2023-01-11 18:15:00-08:00,45.287666666666425,5.601111111111127,9.33244444444443,0.0
2023-01-11 18:30:00-08:00,45.18244444444441,5.6000000000000165,4.371666666666683,0.0
2023-01-11 18:45:00-08:00,45.126666666666395,5.6000000000000165,3.3124444444444436,0.0
2023-01-11 19:00:00-08:00,45.01955555555555,5.6000000000000165,8.529999999999992,0.0
2023-01-11 19:15:00-08:00,44.97077777777828,5.6000000000000165,10.904777777777769,0.0
2023-01-11 19:30:00-08:00,44.96133333333406,5.6000000000000165,4.9960000000000315,0.0
2023-01-11 19:45:00-08:00,44.91311111111168,5.6000000000000165,4.74555555555555,0.0
2023-01-11 20:00:00-08:00,44.93777777777813,5.6000000000000165,10.497555555555536,0.0
2023-01-11 20:15:00-08:00,44.8737777777784,5.512000000000001,5.281333333333334,0.0
2023-01-11 20:30:00-08:00,44.78799999999967,5.5,4.248666666666668,0.0
2023-01-11 20:45:00-08:00,44.69999999999988,5.5,11.010222222222174,0.0
2023-01-11 21:00:00-08:00,44.66344444444432,5.5,6.46877777777778,0.0
2023-01-11 21:15:00-08:00,44.68122222222242,5.5,3.2945555555555535,0.0
2023-01-11 21:30:00-08:00,44.581999999999226,5.5,5.911555555555557,0.0
2023-01-11 21:45:00-08:00,44.54666666666668,5.5,6.642333333333288,0.0
2023-01-11 22:00:00-08:00,44.52511111111104,5.5,4.997555555555555,0.0
2023-01-11 22:15:00-08:00,44.38377777777818,5.5,3.9684444444444504,0.0
2023-01-11 22:30:00-08:00,44.442222222223094,5.531333333333335,3.742555555555566,0.0
2023-01-11 22:45:00-08:00,44.38944444444527,5.36155555555546,7.275333333333329,0.0
2023-01-11 23:00:00-08:00,44.297222222222295,5.424000000000047,11.02833333333334,0.0
2023-01-11 23:15:00-08:00,44.3521111111114,5.6000000000000165,6.746111111111103,0.0
2023-01-11 23:30:00-08:00,44.39644444444466,5.6000000000000165,3.534888888888895,0.0
2023-01-11 23:45:00-08:00,44.53111111111131,5.6152222222221555,5.537666666666659,0.0
2023-01-12 00:00:00-08:00,44.30900000000007,5.963000000000095,11.811666666666659,0.0
2023-01-12 00:15:00-08:00,44.24044444444422,6.100000000000044,6.743666666666673,0.0
2023-01-12 00:30:00-08:00,44.32155555555546,6.100000000000044,5.243666666666682,0.0
